Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
529.75	0.24227	553.91	0.0018053	20.881	20.956	41.046	457.23	535.14	510.29	0.025032	0.00014304	0.087372	0.0071070	10.824	0.092388	56.112	59.924	114.61	442.42	459.65	140.65	23.203	8.0436e-06	0.029836
530.38	0.24530	553.23	0.0018076	21.219	21.294	41.683	457.60	535.64	508.34	0.028235	0.00014233	0.087252	0.0070658	10.961	0.091230	56.371	60.183	115.00	442.85	460.20	140.53	23.156	8.0538e-06	0.029925
531.01	0.24832	552.56	0.0018098	21.553	21.630	42.313	457.97	536.13	506.40	0.031440	0.00014163	0.087134	0.0070251	11.099	0.090100	56.628	60.439	115.40	443.28	460.74	140.41	23.110	8.0639e-06	0.030012
531.63	0.25135	551.89	0.0018119	21.885	21.962	42.937	458.33	536.62	504.48	0.034646	0.00014094	0.087017	0.0069848	11.236	0.088996	56.882	60.692	115.79	443.71	461.28	140.29	23.065	8.0740e-06	0.030100
532.24	0.25438	551.23	0.0018141	22.213	22.292	43.556	458.69	537.10	502.58	0.037855	0.00014025	0.086901	0.0069449	11.374	0.087918	57.134	60.944	116.18	444.13	461.81	140.17	23.021	8.0840e-06	0.030187
532.85	0.25741	550.57	0.0018163	22.539	22.619	44.168	459.04	537.59	500.69	0.041066	0.00013958	0.086786	0.0069053	11.512	0.086864	57.384	61.193	116.56	444.55	462.34	140.05	22.978	8.0939e-06	0.030273
533.45	0.26044	549.92	0.0018185	22.863	22.943	44.775	459.39	538.07	498.82	0.044280	0.00013891	0.086672	0.0068662	11.650	0.085834	57.632	61.440	116.94	444.96	462.87	139.93	22.936	8.1037e-06	0.030359
534.05	0.26347	549.27	0.0018206	23.184	23.265	45.376	459.74	538.54	496.97	0.047496	0.00013825	0.086559	0.0068275	11.789	0.084827	57.878	61.685	117.32	445.37	463.39	139.81	22.895	8.1135e-06	0.030444
534.64	0.26649	548.62	0.0018228	23.502	23.584	45.971	460.09	539.01	495.13	0.050716	0.00013760	0.086447	0.0067892	11.927	0.083842	58.121	61.927	117.69	445.78	463.91	139.69	22.855	8.1232e-06	0.030529
535.23	0.26952	547.98	0.0018249	23.817	23.901	46.562	460.43	539.48	493.31	0.053939	0.00013696	0.086337	0.0067512	12.066	0.082878	58.363	62.168	118.06	446.18	464.43	139.57	22.816	8.1328e-06	0.030613
535.81	0.27255	547.34	0.0018270	24.130	24.215	47.146	460.77	539.95	491.50	0.057165	0.00013633	0.086227	0.0067136	12.205	0.081936	58.602	62.406	118.42	446.58	464.94	139.44	22.777	8.1424e-06	0.030697
536.39	0.27558	546.71	0.0018291	24.441	24.527	47.726	461.10	540.41	489.71	0.060395	0.00013570	0.086118	0.0066763	12.344	0.081013	58.840	62.643	118.79	446.97	465.45	139.32	22.740	8.1519e-06	0.030780
536.96	0.27861	546.08	0.0018312	24.749	24.836	48.301	461.44	540.87	487.94	0.063629	0.00013508	0.086010	0.0066394	12.483	0.080110	59.075	62.877	119.15	447.36	465.96	139.20	22.703	8.1613e-06	0.030863
537.53	0.28164	545.45	0.0018334	25.055	25.143	48.870	461.77	541.33	486.18	0.066867	0.00013447	0.085903	0.0066028	12.622	0.079225	59.309	63.110	119.50	447.75	466.46	139.07	22.668	8.1706e-06	0.030945
538.09	0.28466	544.83	0.0018354	25.359	25.448	49.435	462.09	541.78	484.43	0.070109	0.00013386	0.085798	0.0065666	12.762	0.078359	59.541	63.340	119.86	448.13	466.97	138.95	22.633	8.1799e-06	0.031027
538.65	0.28769	544.21	0.0018375	25.660	25.750	49.995	462.42	542.23	482.69	0.073356	0.00013326	0.085693	0.0065307	12.902	0.077510	59.771	63.569	120.21	448.52	467.46	138.82	22.599	8.1892e-06	0.031109
539.20	0.29072	543.59	0.0018396	25.960	26.051	50.551	462.74	542.68	480.97	0.076608	0.00013267	0.085588	0.0064951	13.041	0.076679	59.999	63.796	120.55	448.89	467.96	138.70	22.565	8.1983e-06	0.031190
539.75	0.29375	542.98	0.0018417	26.257	26.349	51.101	463.06	543.13	479.27	0.079864	0.00013208	0.085485	0.0064599	13.181	0.075864	60.226	64.021	120.90	449.27	468.45	138.57	22.533	8.2075e-06	0.031270
540.30	0.29678	542.37	0.0018438	26.551	26.645	51.648	463.37	543.57	477.57	0.083126	0.00013150	0.085383	0.0064249	13.322	0.075065	60.450	64.245	121.24	449.64	468.94	138.45	22.501	8.2165e-06	0.031351
