Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
344.95	3.1885	399.02	0.0025062	16.752	17.088	69.317	73.938	174.20	354.72	1.7695	5.5800e-05	0.083687	0.0016127	81.091	0.012332	24.134	25.789	94.539	76.701	171.15	184.46	18.573	1.2605e-05	0.033396
345.07	3.1961	398.59	0.0025088	16.770	17.108	69.370	73.976	174.71	353.64	1.7824	5.5693e-05	0.083620	0.0016004	81.381	0.012288	24.133	25.786	94.519	76.759	171.93	184.30	18.567	1.2624e-05	0.033477
345.20	3.2037	398.17	0.0025115	16.788	17.127	69.424	74.014	175.23	352.57	1.7953	5.5585e-05	0.083554	0.0015881	81.672	0.012244	24.132	25.783	94.499	76.818	172.72	184.15	18.561	1.2644e-05	0.033559
345.32	3.2113	397.74	0.0025142	16.807	17.146	69.478	74.052	175.76	351.49	1.8084	5.5477e-05	0.083487	0.0015758	81.964	0.012200	24.131	25.780	94.479	76.877	173.52	184.00	18.555	1.2664e-05	0.033641
345.44	3.2189	397.32	0.0025169	16.825	17.166	69.531	74.090	176.29	350.42	1.8215	5.5370e-05	0.083421	0.0015636	82.257	0.012157	24.130	25.777	94.459	76.936	174.32	183.85	18.549	1.2684e-05	0.033724
345.57	3.2265	396.89	0.0025196	16.843	17.185	69.585	74.129	176.82	349.34	1.8348	5.5262e-05	0.083355	0.0015514	82.551	0.012114	24.129	25.774	94.439	76.995	175.13	183.69	18.542	1.2704e-05	0.033808
345.69	3.2341	396.47	0.0025223	16.861	17.204	69.639	74.167	177.36	348.27	1.8481	5.5154e-05	0.083289	0.0015392	82.846	0.012071	24.128	25.771	94.419	77.054	175.96	183.54	18.536	1.2724e-05	0.033891
345.81	3.2416	396.04	0.0025250	16.879	17.224	69.692	74.206	177.91	347.20	1.8616	5.5047e-05	0.083223	0.0015271	83.143	0.012028	24.127	25.768	94.399	77.113	176.79	183.39	18.530	1.2745e-05	0.033976
345.94	3.2492	395.61	0.0025277	16.897	17.243	69.746	74.244	178.46	346.13	1.8751	5.4939e-05	0.083157	0.0015150	83.440	0.011985	24.126	25.764	94.379	77.173	177.63	183.24	18.523	1.2765e-05	0.034060
346.06	3.2568	395.18	0.0025305	16.916	17.262	69.799	74.283	179.02	345.05	1.8888	5.4832e-05	0.083091	0.0015030	83.738	0.011942	24.125	25.761	94.359	77.233	178.49	183.08	18.517	1.2786e-05	0.034146
346.18	3.2644	394.75	0.0025333	16.934	17.282	69.853	74.322	179.58	343.98	1.9026	5.4724e-05	0.083025	0.0014910	84.038	0.011899	24.123	25.758	94.338	77.293	179.35	182.93	18.511	1.2806e-05	0.034231
346.30	3.2720	394.32	0.0025360	16.952	17.301	69.907	74.361	180.16	342.91	1.9165	5.4617e-05	0.082960	0.0014790	84.338	0.011857	24.122	25.755	94.318	77.353	180.22	182.78	18.504	1.2827e-05	0.034318
346.43	3.2796	393.89	0.0025388	16.970	17.320	69.960	74.401	180.73	341.84	1.9305	5.4509e-05	0.082894	0.0014671	84.640	0.011815	24.121	25.751	94.297	77.413	181.11	182.62	18.498	1.2847e-05	0.034404
346.55	3.2872	393.45	0.0025416	16.988	17.340	70.014	74.440	181.32	340.77	1.9446	5.4402e-05	0.082829	0.0014552	84.943	0.011773	24.119	25.748	94.276	77.473	182.00	182.47	18.491	1.2868e-05	0.034491
346.67	3.2948	393.02	0.0025444	17.006	17.359	70.067	74.480	181.91	339.70	1.9588	5.4294e-05	0.082763	0.0014434	85.247	0.011731	24.118	25.744	94.255	77.534	182.90	182.32	18.484	1.2889e-05	0.034579
346.79	3.3024	392.58	0.0025472	17.024	17.378	70.121	74.520	182.50	338.63	1.9732	5.4187e-05	0.082698	0.0014315	85.552	0.011689	24.117	25.741	94.235	77.595	183.82	182.16	18.478	1.2910e-05	0.034667
346.91	3.3100	392.15	0.0025501	17.043	17.398	70.174	74.560	183.11	337.56	1.9877	5.4079e-05	0.082633	0.0014197	85.859	0.011647	24.115	25.737	94.214	77.655	184.75	182.01	18.471	1.2931e-05	0.034756
347.03	3.3176	391.71	0.0025529	17.061	17.417	70.228	74.600	183.72	336.49	2.0023	5.3972e-05	0.082568	0.0014080	86.166	0.011605	24.114	25.734	94.193	77.717	185.69	181.85	18.464	1.2952e-05	0.034845
347.15	3.3252	391.27	0.0025558	17.079	17.437	70.281	74.640	184.34	335.42	2.0170	5.3864e-05	0.082504	0.0013963	86.475	0.011564	24.112	25.730	94.171	77.778	186.64	181.70	18.457	1.2974e-05	0.034935
347.27	3.3327	390.83	0.0025586	17.097	17.456	70.335	74.681	184.96	334.35	2.0318	5.3757e-05	0.082439	0.0013846	86.785	0.011523	24.111	25.726	94.150	77.839	187.60	181.55	18.450	1.2995e-05	0.035026
347.39	3.3403	390.39	0.0025615	17.115	17.475	70.388	74.721	185.60	333.28	2.0467	5.3649e-05	0.082375	0.0013730	87.096	0.011482	24.109	25.723	94.129	77.901	188.57	181.39	18.444	1.3017e-05	0.035117
347.51	3.3479	389.95	0.0025644	17.133	17.495	70.441	74.762	186.24	332.21	2.0618	5.3542e-05	0.082310	0.0013614	87.409	0.011441	24.107	25.719	94.107	77.963	189.56	181.24	18.437	1.3038e-05	0.035208
347.63	3.3555	389.51	0.0025673	17.152	17.514	70.495	74.803	186.89	331.14	2.0770	5.3434e-05	0.082246	0.0013498	87.722	0.011400	24.105	25.715	94.086	78.025	190.55	181.08	18.429	1.3060e-05	0.035300
347.75	3.3631	389.07	0.0025703	17.170	17.534	70.548	74.844	187.54	330.08	2.0924	5.3327e-05	0.082182	0.0013383	88.037	0.011359	24.104	25.711	94.064	78.087	191.57	180.93	18.422	1.3082e-05	0.035393
347.87	3.3707	388.62	0.0025732	17.188	17.553	70.602	74.886	188.21	329.01	2.1078	5.3219e-05	0.082118	0.0013268	88.353	0.011318	24.102	25.707	94.042	78.150	192.59	180.77	18.415	1.3104e-05	0.035486
347.99	3.3783	388.18	0.0025761	17.206	17.572	70.655	74.927	188.88	327.94	2.1234	5.3112e-05	0.082054	0.0013153	88.671	0.011278	24.100	25.703	94.020	78.213	193.63	180.62	18.408	1.3126e-05	0.035580
348.11	3.3859	387.73	0.0025791	17.224	17.592	70.709	74.969	189.56	326.87	2.1392	5.3004e-05	0.081990	0.0013039	88.990	0.011237	24.098	25.699	93.998	78.275	194.68	180.46	18.401	1.3148e-05	0.035674
348.23	3.3935	387.28	0.0025821	17.243	17.611	70.762	75.011	190.25	325.81	2.1550	5.2897e-05	0.081927	0.0012925	89.310	0.011197	24.096	25.695	93.976	78.339	195.74	180.31	18.393	1.3170e-05	0.035769
348.35	3.4011	386.84	0.0025851	17.261	17.631	70.816	75.053	190.94	324.74	2.1711	5.2789e-05	0.081863	0.0012812	89.631	0.011157	24.094	25.691	93.954	78.402	196.82	180.15	18.386	1.3192e-05	0.035865
348.46	3.4087	386.39	0.0025881	17.279	17.650	70.869	75.095	191.65	323.67	2.1872	5.2681e-05	0.081800	0.0012698	89.954	0.011117	24.092	25.687	93.932	78.465	197.92	179.99	18.379	1.3215e-05	0.035961
348.58	3.4163	385.93	0.0025911	17.297	17.670	70.923	75.138	192.36	322.60	2.2035	5.2573e-05	0.081737	0.0012586	90.278	0.011077	24.090	25.682	93.910	78.529	199.02	179.84	18.371	1.3237e-05	0.036058
348.70	3.4238	385.48	0.0025942	17.315	17.689	70.976	75.180	193.09	321.54	2.2199	5.2466e-05	0.081674	0.0012473	90.603	0.011037	24.088	25.678	93.887	78.593	200.15	179.68	18.363	1.3260e-05	0.036156
348.82	3.4314	385.03	0.0025972	17.334	17.709	71.030	75.223	193.82	320.47	2.2365	5.2358e-05	0.081612	0.0012361	90.930	0.010997	24.086	25.674	93.864	78.657	201.28	179.52	18.356	1.3283e-05	0.036254
348.94	3.4390	384.58	0.0026003	17.352	17.728	71.083	75.267	194.56	319.40	2.2532	5.2250e-05	0.081549	0.0012249	91.259	0.010958	24.084	25.669	93.842	78.722	202.44	179.37	18.348	1.3306e-05	0.036353
349.05	3.4466	384.12	0.0026034	17.370	17.748	71.137	75.310	195.32	318.34	2.2701	5.2142e-05	0.081487	0.0012138	91.588	0.010918	24.081	25.665	93.819	78.787	203.61	179.21	18.340	1.3329e-05	0.036452
349.17	3.4542	383.66	0.0026065	17.388	17.767	71.190	75.353	196.08	317.27	2.2871	5.2034e-05	0.081424	0.0012027	91.919	0.010879	24.079	25.660	93.796	78.852	204.79	179.05	18.332	1.3352e-05	0.036553
349.29	3.4618	383.20	0.0026096	17.406	17.787	71.244	75.397	196.85	316.21	2.3043	5.1926e-05	0.081362	0.0011916	92.252	0.010840	24.077	25.656	93.773	78.917	206.00	178.90	18.324	1.3375e-05	0.036653
349.40	3.4694	382.75	0.0026127	17.425	17.806	71.297	75.441	197.63	315.14	2.3216	5.1818e-05	0.081300	0.0011806	92.586	0.010801	24.074	25.651	93.750	78.982	207.21	178.74	18.316	1.3399e-05	0.036755
349.52	3.4770	382.28	0.0026159	17.443	17.826	71.351	75.486	198.43	314.07	2.3391	5.1710e-05	0.081239	0.0011696	92.921	0.010762	24.072	25.646	93.726	79.048	208.45	178.58	18.308	1.3422e-05	0.036857
349.64	3.4846	381.82	0.0026190	17.461	17.845	71.404	75.530	199.23	313.01	2.3567	5.1602e-05	0.081177	0.0011586	93.258	0.010723	24.069	25.642	93.703	79.114	209.70	178.43	18.300	1.3446e-05	0.036960
349.75	3.4922	381.36	0.0026222	17.480	17.865	71.458	75.575	200.05	311.94	2.3745	5.1494e-05	0.081116	0.0011477	93.597	0.010684	24.067	25.637	93.679	79.180	210.98	178.27	18.292	1.3470e-05	0.037064
349.87	3.4998	380.90	0.0026254	17.498	17.884	71.511	75.620	200.87	310.87	2.3925	5.1386e-05	0.081055	0.0011368	93.937	0.010645	24.064	25.632	93.656	79.246	212.27	178.11	18.283	1.3494e-05	0.037169
349.98	3.5074	380.43	0.0026286	17.516	17.904	71.565	75.665	201.71	309.81	2.4107	5.1277e-05	0.080994	0.0011259	94.279	0.010607	24.062	25.627	93.632	79.313	213.58	177.95	18.275	1.3518e-05	0.037274
