Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
425.80	1.6669	454.91	0.0021982	22.717	22.981	61.993	163.24	238.71	381.27	0.74193	7.2535e-05	0.075118	0.0027669	49.941	0.020024	36.337	38.745	99.016	162.53	209.90	157.08	19.447	1.0038e-05	0.034592
425.99	1.6725	454.53	0.0022001	22.761	23.027	62.098	163.31	238.98	380.23	0.74820	7.2382e-05	0.075082	0.0027512	50.148	0.019941	36.357	38.763	99.039	162.62	210.25	156.92	19.455	1.0046e-05	0.034654
426.19	1.6781	454.14	0.0022019	22.805	23.072	62.203	163.38	239.24	379.19	0.75450	7.2230e-05	0.075046	0.0027354	50.354	0.019859	36.377	38.781	99.062	162.70	210.60	156.75	19.462	1.0054e-05	0.034715
426.38	1.6838	453.76	0.0022038	22.850	23.117	62.307	163.45	239.51	378.15	0.76084	7.2078e-05	0.075010	0.0027197	50.562	0.019778	36.396	38.799	99.085	162.79	210.96	156.59	19.470	1.0062e-05	0.034777
426.57	1.6894	453.38	0.0022057	22.894	23.163	62.411	163.52	239.78	377.11	0.76722	7.1927e-05	0.074975	0.0027041	50.770	0.019697	36.416	38.817	99.108	162.88	211.31	156.43	19.478	1.0070e-05	0.034839
426.77	1.6950	452.99	0.0022076	22.938	23.208	62.515	163.59	240.04	376.08	0.77364	7.1776e-05	0.074939	0.0026886	50.978	0.019616	36.435	38.834	99.131	162.97	211.67	156.27	19.486	1.0078e-05	0.034901
426.96	1.7006	452.61	0.0022094	22.982	23.253	62.618	163.66	240.32	375.05	0.78009	7.1625e-05	0.074904	0.0026731	51.187	0.019536	36.455	38.852	99.153	163.06	212.03	156.10	19.494	1.0086e-05	0.034963
427.15	1.7062	452.22	0.0022113	23.026	23.298	62.722	163.73	240.59	374.02	0.78659	7.1475e-05	0.074869	0.0026576	51.396	0.019457	36.474	38.869	99.176	163.15	212.39	155.94	19.503	1.0094e-05	0.035026
427.34	1.7118	451.84	0.0022132	23.070	23.343	62.825	163.80	240.86	372.99	0.79312	7.1325e-05	0.074834	0.0026422	51.606	0.019378	36.494	38.887	99.198	163.24	212.76	155.78	19.511	1.0102e-05	0.035088
427.53	1.7174	451.45	0.0022151	23.114	23.388	62.928	163.87	241.13	371.96	0.79969	7.1176e-05	0.074800	0.0026269	51.816	0.019299	36.513	38.904	99.220	163.32	213.12	155.61	19.519	1.0111e-05	0.035151
