Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
269.41	0.13308	1445.1	0.00069198	0.54238	0.54828	2.0539	52.516	87.396	1000.1	-0.25666	0.00038702	0.18376	0.027268	3.9377	0.25396	22.980	25.145	93.353	32.356	42.447	206.89	53.838	1.1541e-05	0.0083943
271.66	0.14622	1439.2	0.00069484	0.73870	0.74521	2.7797	52.459	87.481	990.54	-0.25319	0.00037772	0.18263	0.026826	4.3005	0.23253	23.033	25.211	92.841	32.560	42.775	207.41	52.307	1.1638e-05	0.0084831
273.75	0.15936	1433.6	0.00069754	0.92165	0.92877	3.4507	52.407	87.569	981.61	-0.24982	0.00036933	0.18156	0.026415	4.6615	0.21452	23.082	25.272	92.375	32.754	43.091	207.87	50.930	1.1728e-05	0.0085665
275.71	0.17251	1428.4	0.00070009	1.0932	1.1009	4.0751	52.361	87.659	973.24	-0.24653	0.00036169	0.18056	0.026030	5.0209	0.19917	23.127	25.328	91.946	32.939	43.395	208.29	49.683	1.1812e-05	0.0086453
277.56	0.18565	1423.4	0.00070253	1.2548	1.2632	4.6595	52.320	87.749	965.35	-0.24332	0.00035469	0.17960	0.025668	5.3788	0.18592	23.169	25.380	91.550	33.117	43.689	208.67	48.544	1.1892e-05	0.0087202
279.31	0.19879	1418.7	0.00070485	1.4078	1.4168	5.2091	52.281	87.841	957.88	-0.24016	0.00034823	0.17870	0.025326	5.7353	0.17436	23.209	25.429	91.181	33.288	43.975	209.01	47.499	1.1967e-05	0.0087916
280.97	0.21193	1414.3	0.00070708	1.5532	1.5628	5.7281	52.246	87.933	950.77	-0.23706	0.00034224	0.17783	0.025001	6.0907	0.16419	23.246	25.475	90.836	33.452	44.252	209.33	46.534	1.2039e-05	0.0088599
282.54	0.22507	1410.0	0.00070922	1.6918	1.7020	6.2201	52.214	88.025	944.00	-0.23402	0.00033666	0.17700	0.024693	6.4450	0.15516	23.281	25.518	90.513	33.611	44.522	209.62	45.639	1.2107e-05	0.0089256
284.05	0.23821	1405.9	0.00071129	1.8243	1.8351	6.6879	52.184	88.118	937.52	-0.23102	0.00033144	0.17620	0.024398	6.7982	0.14710	23.314	25.559	90.208	33.764	44.785	209.89	44.806	1.2173e-05	0.0089889
285.50	0.25136	1402.0	0.00071329	1.9513	1.9628	7.1340	52.156	88.212	931.30	-0.22806	0.00032654	0.17543	0.024116	7.1506	0.13985	23.346	25.598	89.920	33.913	45.042	210.14	44.027	1.2236e-05	0.0090501
