Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
511.53	7.9549	349.91	0.0028579	24.008	24.736	55.834	129.90	2055.4	185.18	5.2616	4.2722e-05	0.19694	0.00010501	191.48	0.0052226	28.724	30.055	66.232	133.89	4944.7	203.96	8.8032	2.7162e-05	0.22083
511.63	7.9684	348.11	0.0028726	24.059	24.793	55.942	130.11	2146.9	184.96	5.3005	4.2518e-05	0.19851	9.7910e-05	193.87	0.0051582	28.637	29.954	66.030	134.01	5146.8	203.45	8.7193	2.7417e-05	0.22425
511.73	7.9819	346.30	0.0028876	24.111	24.850	56.051	130.32	2246.0	184.76	5.3393	4.2313e-05	0.20019	9.0940e-05	196.28	0.0050947	28.550	29.853	65.828	134.12	5313.1	202.95	8.6350	2.7674e-05	0.22705
511.83	7.9955	344.48	0.0029029	24.164	24.908	56.162	130.53	2354.6	184.59	5.3784	4.2109e-05	0.20200	8.4104e-05	198.70	0.0050326	28.464	29.753	65.628	134.23	5451.8	202.45	8.5522	2.7931e-05	0.22939
511.92	8.0090	342.63	0.0029186	24.217	24.966	56.274	130.73	2474.9	184.43	5.4178	4.1903e-05	0.20398	7.7404e-05	201.12	0.0049722	28.379	29.655	65.433	134.33	5575.4	201.93	8.4718	2.8186e-05	0.23145
512.02	8.0225	340.76	0.0029346	24.271	25.026	56.388	130.92	2609.8	184.29	5.4578	4.1697e-05	0.20616	7.0846e-05	203.52	0.0049136	28.296	29.559	65.241	134.42	5698.5	201.39	8.3947	2.8440e-05	0.23346
512.12	8.0360	338.85	0.0029511	24.327	25.086	56.504	131.12	2763.3	184.16	5.4987	4.1489e-05	0.20858	6.4432e-05	205.91	0.0048565	28.215	29.465	65.054	134.51	5835.9	200.83	8.3213	2.8691e-05	0.23562
512.21	8.0495	336.91	0.0029682	24.383	25.148	56.622	131.31	2940.2	184.04	5.5408	4.1278e-05	0.21132	5.8170e-05	208.30	0.0048008	28.135	29.373	64.869	134.60	6001.8	200.25	8.2516	2.8940e-05	0.23810
512.31	8.0630	334.91	0.0029859	24.441	25.212	56.744	131.50	3147.3	183.93	5.5843	4.1063e-05	0.21444	5.2065e-05	210.69	0.0047463	28.055	29.282	64.687	134.67	6210.9	199.64	8.1854	2.9189e-05	0.24109
512.41	8.0765	332.85	0.0030043	24.500	25.277	56.869	131.68	3393.9	183.82	5.6297	4.0844e-05	0.21805	4.6125e-05	213.11	0.0046924	27.976	29.191	64.506	134.75	6480.2	198.98	8.1223	2.9439e-05	0.24476
512.50	8.0900	330.72	0.0030237	24.562	25.345	56.999	131.87	3693.2	183.72	5.6772	4.0619e-05	0.22227	4.0362e-05	215.57	0.0046388	27.897	29.099	64.323	134.81	6830.8	198.30	8.0618	2.9693e-05	0.24932
512.60	8.1035	328.48	0.0030443	24.626	25.416	57.135	132.06	4064.7	183.62	5.7273	4.0386e-05	0.22730	3.4786e-05	218.11	0.0045849	27.816	29.006	64.138	134.87	7292.7	197.56	8.0033	2.9951e-05	0.25502
