Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
366.59	8.0425	499.31	0.0020028	12.249	12.798	42.684	38.772	313.53	332.45	2.9835	5.2539e-05	0.090829	0.00059189	200.92	0.0049771	16.595	17.959	56.762	40.331	379.59	245.69	10.213	1.9581e-05	0.056371
366.70	8.0574	498.24	0.0020070	12.267	12.818	42.735	38.803	318.17	331.27	3.0069	5.2374e-05	0.090846	0.00058009	201.85	0.0049542	16.581	17.942	56.708	40.370	385.97	245.60	10.183	1.9631e-05	0.056748
366.81	8.0724	497.17	0.0020114	12.285	12.838	42.787	38.835	322.96	330.09	3.0304	5.2209e-05	0.090868	0.00056835	202.79	0.0049312	16.568	17.924	56.654	40.410	392.56	245.51	10.153	1.9683e-05	0.057132
366.91	8.0874	496.08	0.0020158	12.302	12.858	42.839	38.867	327.93	328.91	3.0543	5.2042e-05	0.090895	0.00055668	203.74	0.0049083	16.554	17.907	56.599	40.450	399.38	245.42	10.123	1.9735e-05	0.057522
367.02	8.1023	494.99	0.0020203	12.320	12.878	42.891	38.900	333.08	327.72	3.0785	5.1875e-05	0.090926	0.00054507	204.70	0.0048852	16.540	17.889	56.544	40.490	406.43	245.33	10.093	1.9789e-05	0.057921
367.13	8.1173	493.88	0.0020248	12.338	12.899	42.944	38.933	338.41	326.53	3.1030	5.1706e-05	0.090963	0.00053352	205.67	0.0048622	16.526	17.871	56.488	40.530	413.73	245.24	10.062	1.9843e-05	0.058327
367.23	8.1322	492.77	0.0020294	12.357	12.919	42.997	38.966	343.94	325.34	3.1278	5.1536e-05	0.091005	0.00052203	206.65	0.0048391	16.512	17.853	56.432	40.570	421.29	245.15	10.031	1.9898e-05	0.058741
367.34	8.1472	491.64	0.0020340	12.375	12.940	43.051	39.000	349.68	324.15	3.1529	5.1365e-05	0.091052	0.00051060	207.64	0.0048159	16.497	17.834	56.375	40.611	429.13	245.06	9.9997	1.9955e-05	0.059164
367.45	8.1622	490.50	0.0020387	12.393	12.961	43.104	39.034	355.64	322.95	3.1783	5.1193e-05	0.091106	0.00049924	208.65	0.0047927	16.483	17.816	56.318	40.652	437.25	244.97	9.9681	2.0012e-05	0.059596
367.55	8.1771	489.35	0.0020435	12.412	12.982	43.159	39.069	361.83	321.76	3.2041	5.1019e-05	0.091165	0.00048794	209.67	0.0047695	16.468	17.797	56.260	40.693	445.69	244.88	9.9363	2.0070e-05	0.060036
367.66	8.1921	488.19	0.0020484	12.431	13.003	43.213	39.105	368.27	320.56	3.2302	5.0844e-05	0.091231	0.00047670	210.70	0.0047462	16.453	17.778	56.201	40.735	454.44	244.79	9.9041	2.0130e-05	0.060486
367.76	8.2071	487.02	0.0020533	12.450	13.024	43.268	39.141	374.97	319.35	3.2566	5.0668e-05	0.091303	0.00046553	211.74	0.0047228	16.438	17.759	56.142	40.777	463.54	244.70	9.8716	2.0190e-05	0.060946
367.87	8.2220	485.84	0.0020583	12.469	13.045	43.324	39.177	381.94	318.15	3.2834	5.0490e-05	0.091382	0.00045443	212.79	0.0046994	16.422	17.739	56.082	40.819	473.01	244.61	9.8388	2.0252e-05	0.061416
367.98	8.2370	484.64	0.0020634	12.488	13.067	43.380	39.215	389.22	316.94	3.3106	5.0310e-05	0.091468	0.00044339	213.86	0.0046759	16.407	17.719	56.022	40.861	482.85	244.52	9.8056	2.0315e-05	0.061897
368.08	8.2519	483.43	0.0020686	12.507	13.089	43.436	39.252	396.80	315.73	3.3381	5.0129e-05	0.091562	0.00043241	214.95	0.0046523	16.391	17.699	55.961	40.904	493.11	244.43	9.7721	2.0379e-05	0.062389
368.19	8.2669	482.21	0.0020738	12.527	13.111	43.493	39.290	404.71	314.52	3.3660	4.9947e-05	0.091664	0.00042150	216.04	0.0046287	16.375	17.679	55.899	40.947	503.80	244.35	9.7382	2.0444e-05	0.062893
368.29	8.2819	480.97	0.0020791	12.546	13.133	43.551	39.329	412.99	313.31	3.3944	4.9762e-05	0.091774	0.00041066	217.16	0.0046050	16.358	17.658	55.837	40.990	514.95	244.26	9.7039	2.0511e-05	0.063409
368.40	8.2968	479.72	0.0020846	12.566	13.156	43.609	39.369	421.64	312.09	3.4231	4.9576e-05	0.091893	0.00039989	218.29	0.0045812	16.342	17.637	55.774	41.034	526.59	244.17	9.6693	2.0580e-05	0.063938
368.50	8.3118	478.45	0.0020901	12.586	13.178	43.667	39.409	430.69	310.87	3.4522	4.9388e-05	0.092021	0.00038918	219.43	0.0045573	16.325	17.616	55.710	41.078	538.75	244.08	9.6342	2.0649e-05	0.064480
368.60	8.3267	477.17	0.0020957	12.606	13.201	43.726	39.450	440.18	309.65	3.4818	4.9198e-05	0.092158	0.00037855	220.59	0.0045333	16.308	17.594	55.645	41.122	551.47	243.99	9.5988	2.0721e-05	0.065037
368.71	8.3417	475.87	0.0021014	12.627	13.224	43.786	39.491	450.13	308.42	3.5118	4.9007e-05	0.092306	0.00036798	221.77	0.0045092	16.291	17.573	55.580	41.167	564.79	243.90	9.5629	2.0794e-05	0.065608
368.81	8.3567	474.55	0.0021072	12.647	13.247	43.846	39.533	460.58	307.19	3.5423	4.8813e-05	0.092465	0.00035748	222.97	0.0044850	16.273	17.550	55.513	41.212	578.75	243.81	9.5266	2.0868e-05	0.066195
368.92	8.3716	473.22	0.0021132	12.668	13.271	43.907	39.576	471.56	305.96	3.5732	4.8617e-05	0.092634	0.00034705	224.18	0.0044607	16.255	17.528	55.446	41.257	593.40	243.72	9.4898	2.0944e-05	0.066798
369.02	8.3866	471.87	0.0021192	12.689	13.295	43.969	39.620	483.12	304.72	3.6047	4.8419e-05	0.092816	0.00033670	225.42	0.0044363	16.237	17.505	55.378	41.303	608.78	243.63	9.4526	2.1023e-05	0.067419
369.12	8.4016	470.50	0.0021254	12.710	13.319	44.031	39.664	495.30	303.49	3.6366	4.8218e-05	0.093010	0.00032642	226.67	0.0044117	16.219	17.482	55.309	41.349	624.96	243.55	9.4149	2.1103e-05	0.068058
369.23	8.4165	469.11	0.0021317	12.732	13.343	44.095	39.709	508.16	302.24	3.6691	4.8015e-05	0.093218	0.00031621	227.95	0.0043870	16.200	17.458	55.239	41.395	641.99	243.46	9.3767	2.1184e-05	0.068716
369.33	8.4315	467.70	0.0021381	12.754	13.368	44.158	39.755	521.74	301.00	3.7020	4.7810e-05	0.093439	0.00030607	229.24	0.0043622	16.181	17.434	55.168	41.441	659.95	243.37	9.3379	2.1268e-05	0.069395
369.43	8.4464	466.27	0.0021447	12.776	13.393	44.223	39.802	536.11	299.75	3.7356	4.7602e-05	0.093676	0.00029601	230.56	0.0043372	16.161	17.410	55.095	41.488	678.91	243.28	9.2986	2.1355e-05	0.070096
369.54	8.4614	464.81	0.0021514	12.798	13.418	44.289	39.850	551.34	298.50	3.7697	4.7391e-05	0.093929	0.00028603	231.91	0.0043121	16.141	17.385	55.022	41.536	698.95	243.19	9.2588	2.1443e-05	0.070820
369.64	8.4764	463.34	0.0021583	12.821	13.444	44.355	39.899	567.51	297.24	3.8044	4.7177e-05	0.094200	0.00027612	233.27	0.0042868	16.121	17.360	54.948	41.583	720.17	243.11	9.2184	2.1534e-05	0.071568
369.74	8.4913	461.83	0.0021653	12.844	13.470	44.423	39.948	584.70	295.98	3.8397	4.6960e-05	0.094488	0.00026629	234.67	0.0042613	16.101	17.334	54.872	41.631	742.67	243.02	9.1773	2.1627e-05	0.072343
369.84	8.5063	460.31	0.0021725	12.867	13.497	44.491	39.999	603.00	294.71	3.8756	4.6740e-05	0.094797	0.00025654	236.09	0.0042357	16.080	17.307	54.795	41.680	766.58	242.93	9.1356	2.1723e-05	0.073146
369.94	8.5212	458.75	0.0021798	12.890	13.523	44.561	40.051	622.54	293.44	3.9123	4.6517e-05	0.095127	0.00024688	237.54	0.0042098	16.058	17.281	54.717	41.729	792.02	242.84	9.0933	2.1822e-05	0.073979
370.05	8.5362	457.17	0.0021874	12.914	13.551	44.631	40.103	643.43	292.17	3.9496	4.6290e-05	0.095479	0.00023729	239.02	0.0041837	16.036	17.253	54.638	41.778	819.15	242.76	9.0502	2.1924e-05	0.074844
370.15	8.5512	455.55	0.0021951	12.938	13.578	44.703	40.157	665.82	290.89	3.9876	4.6059e-05	0.095857	0.00022779	240.53	0.0041574	16.014	17.226	54.556	41.827	848.13	242.67	9.0065	2.2029e-05	0.075744
370.25	8.5661	453.91	0.0022031	12.963	13.606	44.776	40.212	689.86	289.61	4.0264	4.5825e-05	0.096261	0.00021837	242.08	0.0041309	15.991	17.197	54.474	41.877	879.17	242.59	8.9619	2.2137e-05	0.076681
370.35	8.5811	452.23	0.0022113	12.988	13.635	44.850	40.268	715.75	288.32	4.0660	4.5586e-05	0.096694	0.00020903	243.66	0.0041041	15.968	17.168	54.390	41.928	912.47	242.50	8.9166	2.2248e-05	0.077658
370.45	8.5960	450.52	0.0022197	13.014	13.664	44.926	40.325	743.69	287.03	4.1064	4.5343e-05	0.097160	0.00019979	245.28	0.0040771	15.944	17.138	54.304	41.979	948.30	242.42	8.8704	2.2364e-05	0.078680
370.55	8.6110	448.77	0.0022283	13.040	13.694	45.003	40.384	773.93	285.73	4.1477	4.5095e-05	0.097660	0.00019063	246.93	0.0040497	15.919	17.108	54.216	42.030	986.95	242.33	8.8233	2.2483e-05	0.079749
370.65	8.6260	446.98	0.0022372	13.066	13.724	45.081	40.444	806.77	284.42	4.1899	4.4843e-05	0.098199	0.00018157	248.63	0.0040220	15.894	17.077	54.126	42.081	1028.8	242.25	8.7753	2.2606e-05	0.080870
