Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
368.82	3.6399	761.84	0.0013126	35.949	36.437	150.64	112.30	435.07	136.23	4.4961	6.0851e-05	0.051470	0.00030099	276.00	0.0036232	41.478	42.824	167.96	117.92	564.96	101.02	17.368	2.0512e-05	0.037350
368.91	3.6466	760.27	0.0013153	35.974	36.463	150.71	112.41	440.33	135.54	4.5412	6.0635e-05	0.051480	0.00029463	277.28	0.0036064	41.468	42.809	167.91	118.02	573.30	100.90	17.346	2.0570e-05	0.037540
369.00	3.6534	758.70	0.0013181	35.999	36.490	150.78	112.51	445.77	134.86	4.5869	6.0419e-05	0.051491	0.00028831	278.58	0.0035896	41.457	42.795	167.87	118.12	581.91	100.77	17.324	2.0629e-05	0.037733
369.09	3.6602	757.11	0.0013208	36.024	36.518	150.85	112.61	451.40	134.17	4.6335	6.0201e-05	0.051505	0.00028203	279.89	0.0035728	41.445	42.780	167.82	118.22	590.83	100.65	17.302	2.0689e-05	0.037930
369.18	3.6669	755.50	0.0013236	36.050	36.545	150.93	112.72	457.23	133.48	4.6807	5.9982e-05	0.051520	0.00027578	281.22	0.0035560	41.434	42.765	167.77	118.33	600.05	100.52	17.279	2.0749e-05	0.038131
369.27	3.6737	753.88	0.0013265	36.075	36.572	151.00	112.82	463.27	132.79	4.7288	5.9762e-05	0.051538	0.00026957	282.56	0.0035391	41.423	42.749	167.73	118.43	609.60	100.40	17.255	2.0810e-05	0.038336
369.37	3.6805	752.24	0.0013294	36.101	36.600	151.07	112.93	469.54	132.09	4.7776	5.9541e-05	0.051558	0.00026340	283.92	0.0035221	41.411	42.734	167.68	118.53	619.49	100.27	17.231	2.0873e-05	0.038545
369.46	3.6872	750.59	0.0013323	36.126	36.628	151.14	113.04	476.04	131.40	4.8272	5.9319e-05	0.051580	0.00025727	285.29	0.0035052	41.399	42.718	167.63	118.64	629.74	100.14	17.207	2.0936e-05	0.038758
369.55	3.6940	748.92	0.0013352	36.152	36.655	151.22	113.15	482.79	130.71	4.8777	5.9095e-05	0.051605	0.00025118	286.68	0.0034882	41.387	42.702	167.58	118.74	640.38	100.02	17.182	2.1000e-05	0.038976
369.64	3.7007	747.24	0.0013383	36.178	36.683	151.29	113.26	489.81	130.01	4.9290	5.8870e-05	0.051632	0.00024513	288.09	0.0034711	41.375	42.685	167.53	118.85	651.42	99.887	17.157	2.1065e-05	0.039198
369.73	3.7075	745.54	0.0013413	36.204	36.712	151.36	113.38	497.10	129.32	4.9812	5.8644e-05	0.051661	0.00023911	289.51	0.0034541	41.362	42.669	167.47	118.95	662.90	99.759	17.131	2.1131e-05	0.039425
369.82	3.7143	743.82	0.0013444	36.230	36.740	151.44	113.49	504.70	128.63	5.0344	5.8416e-05	0.051694	0.00023314	290.96	0.0034369	41.349	42.652	167.42	119.06	674.82	99.630	17.105	2.1198e-05	0.039657
369.91	3.7210	742.08	0.0013476	36.257	36.768	151.51	113.61	512.61	127.93	5.0884	5.8187e-05	0.051729	0.00022720	292.42	0.0034198	41.336	42.634	167.37	119.17	687.23	99.500	17.078	2.1267e-05	0.039894
370.00	3.7278	740.32	0.0013508	36.283	36.797	151.59	113.72	520.85	127.23	5.1434	5.7956e-05	0.051767	0.00022131	293.90	0.0034025	41.323	42.617	167.31	119.28	700.16	99.370	17.050	2.1336e-05	0.040137
370.09	3.7346	738.54	0.0013540	36.310	36.826	151.66	113.84	529.45	126.53	5.1994	5.7724e-05	0.051809	0.00021546	295.40	0.0033852	41.309	42.599	167.26	119.39	713.62	99.240	17.022	2.1407e-05	0.040386
370.18	3.7413	736.74	0.0013573	36.337	36.855	151.74	113.96	538.44	125.84	5.2564	5.7490e-05	0.051853	0.00020964	296.92	0.0033679	41.295	42.581	167.20	119.50	727.67	99.109	16.993	2.1479e-05	0.040640
370.27	3.7481	734.92	0.0013607	36.364	36.884	151.81	114.08	547.83	125.14	5.3144	5.7254e-05	0.051902	0.00020387	298.46	0.0033505	41.281	42.562	167.15	119.61	742.34	98.977	16.964	2.1552e-05	0.040901
370.36	3.7549	733.08	0.0013641	36.391	36.914	151.89	114.21	557.66	124.43	5.3735	5.7016e-05	0.051953	0.00019814	300.03	0.0033330	41.266	42.543	167.09	119.73	757.66	98.845	16.934	2.1626e-05	0.041169
370.45	3.7616	731.22	0.0013676	36.419	36.943	151.97	114.33	567.95	123.73	5.4337	5.6776e-05	0.052009	0.00019246	301.62	0.0033155	41.252	42.524	167.03	119.84	773.69	98.712	16.903	2.1702e-05	0.041443
370.54	3.7684	729.33	0.0013711	36.446	36.973	152.05	114.46	578.74	123.03	5.4951	5.6535e-05	0.052068	0.00018681	303.23	0.0032978	41.236	42.504	166.97	119.95	790.48	98.578	16.872	2.1779e-05	0.041726
370.63	3.7752	727.41	0.0013747	36.474	37.003	152.13	114.59	590.08	122.33	5.5576	5.6291e-05	0.052132	0.00018121	304.87	0.0032801	41.221	42.484	166.91	120.07	808.08	98.444	16.840	2.1858e-05	0.042015
370.72	3.7819	725.47	0.0013784	36.502	37.034	152.21	114.72	601.99	121.62	5.6214	5.6045e-05	0.052200	0.00017565	306.53	0.0032623	41.205	42.464	166.85	120.19	826.55	98.309	16.807	2.1939e-05	0.042313
370.80	3.7887	723.50	0.0013822	36.530	37.065	152.29	114.85	614.52	120.92	5.6864	5.5797e-05	0.052273	0.00017014	308.22	0.0032444	41.189	42.443	166.79	120.31	845.96	98.173	16.773	2.2021e-05	0.042620
370.89	3.7955	721.51	0.0013860	36.559	37.096	152.37	114.99	627.74	120.21	5.7527	5.5547e-05	0.052350	0.00016466	309.94	0.0032264	41.173	42.422	166.73	120.43	866.39	98.036	16.738	2.2104e-05	0.042936
370.98	3.8022	719.48	0.0013899	36.588	37.127	152.45	115.13	641.68	119.50	5.8204	5.5294e-05	0.052433	0.00015924	311.69	0.0032083	41.156	42.400	166.66	120.55	887.90	97.899	16.703	2.2190e-05	0.043262
371.07	3.8090	717.43	0.0013939	36.617	37.158	152.53	115.27	656.41	118.79	5.8894	5.5038e-05	0.052522	0.00015386	313.47	0.0031901	41.138	42.378	166.60	120.67	910.60	97.761	16.667	2.2277e-05	0.043598
371.16	3.8157	715.34	0.0013979	36.646	37.190	152.61	115.41	672.00	118.08	5.9599	5.4780e-05	0.052617	0.00014852	315.28	0.0031718	41.121	42.355	166.53	120.80	934.58	97.622	16.629	2.2367e-05	0.043945
371.25	3.8225	713.21	0.0014021	36.676	37.222	152.70	115.55	688.54	117.36	6.0319	5.4519e-05	0.052718	0.00014323	317.13	0.0031533	41.102	42.332	166.46	120.92	959.96	97.481	16.591	2.2458e-05	0.044304
371.33	3.8293	711.06	0.0014064	36.705	37.255	152.78	115.70	706.09	116.65	6.1055	5.4255e-05	0.052826	0.00013799	319.01	0.0031347	41.084	42.309	166.39	121.05	986.86	97.340	16.551	2.2551e-05	0.044676
