Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
493.80	0.79889	503.10	0.0019877	31.215	31.396	70.075	290.19	363.83	419.42	0.31598	9.7076e-05	0.074477	0.0042803	29.177	0.034273	53.261	56.388	120.69	286.23	317.04	146.28	20.078	9.8063e-06	0.033223
494.10	0.80303	502.66	0.0019894	31.323	31.505	70.293	290.33	364.10	418.25	0.31993	9.6834e-05	0.074412	0.0042580	29.345	0.034078	53.331	56.457	120.79	286.40	317.38	146.14	20.076	9.8179e-06	0.033277
494.40	0.80717	502.23	0.0019911	31.431	31.614	70.512	290.46	364.38	417.08	0.32389	9.6594e-05	0.074347	0.0042358	29.513	0.033884	53.402	56.526	120.90	286.57	317.71	146.00	20.074	9.8296e-06	0.033332
494.70	0.81131	501.80	0.0019928	31.538	31.723	70.729	290.60	364.65	415.91	0.32787	9.6355e-05	0.074283	0.0042137	29.681	0.033692	53.472	56.595	121.01	286.74	318.05	145.85	20.073	9.8413e-06	0.033386
494.99	0.81545	501.37	0.0019945	31.645	31.831	70.945	290.73	364.92	414.75	0.33187	9.6117e-05	0.074219	0.0041917	29.849	0.033502	53.542	56.663	121.11	286.91	318.38	145.71	20.072	9.8529e-06	0.033440
495.29	0.81959	500.94	0.0019963	31.751	31.938	71.161	290.87	365.19	413.59	0.33589	9.5880e-05	0.074156	0.0041698	30.018	0.033313	53.612	56.731	121.22	287.08	318.72	145.56	20.071	9.8647e-06	0.033494
495.59	0.82373	500.51	0.0019980	31.858	32.046	71.376	291.00	365.46	412.44	0.33993	9.5645e-05	0.074092	0.0041480	30.187	0.033127	53.682	56.799	121.32	287.25	319.05	145.42	20.070	9.8764e-06	0.033548
495.88	0.82786	500.08	0.0019997	31.964	32.153	71.590	291.14	365.73	411.29	0.34398	9.5410e-05	0.074029	0.0041263	30.356	0.032942	53.751	56.866	121.43	287.41	319.39	145.28	20.070	9.8881e-06	0.033602
496.17	0.83200	499.65	0.0020014	32.069	32.259	71.803	291.27	366.01	410.14	0.34805	9.5177e-05	0.073966	0.0041047	30.526	0.032759	53.820	56.933	121.53	287.58	319.72	145.13	20.070	9.8999e-06	0.033656
496.46	0.83614	499.22	0.0020031	32.174	32.366	72.015	291.41	366.28	409.00	0.35214	9.4945e-05	0.073904	0.0040832	30.695	0.032578	53.888	57.000	121.63	287.75	320.06	144.99	20.070	9.9116e-06	0.033710
496.76	0.84028	498.80	0.0020048	32.279	32.472	72.227	291.54	366.55	407.86	0.35624	9.4714e-05	0.073842	0.0040618	30.865	0.032399	53.957	57.066	121.74	287.91	320.40	144.84	20.070	9.9234e-06	0.033764
497.04	0.84442	498.37	0.0020065	32.384	32.577	72.437	291.67	366.82	406.72	0.36037	9.4485e-05	0.073780	0.0040405	31.036	0.032221	54.025	57.133	121.84	288.08	320.74	144.70	20.070	9.9352e-06	0.033818
497.33	0.84856	497.95	0.0020082	32.488	32.683	72.647	291.80	367.10	405.59	0.36451	9.4256e-05	0.073718	0.0040193	31.206	0.032045	54.092	57.199	121.94	288.24	321.07	144.55	20.071	9.9470e-06	0.033871
497.62	0.85270	497.52	0.0020100	32.592	32.788	72.857	291.94	367.37	404.46	0.36867	9.4029e-05	0.073656	0.0039982	31.377	0.031870	54.160	57.264	122.04	288.41	321.41	144.41	20.071	9.9588e-06	0.033925
497.91	0.85684	497.10	0.0020117	32.696	32.893	73.065	292.07	367.64	403.34	0.37285	9.3802e-05	0.073595	0.0039772	31.548	0.031697	54.227	57.330	122.14	288.57	321.75	144.26	20.072	9.9707e-06	0.033978
498.19	0.86098	496.67	0.0020134	32.799	32.997	73.273	292.20	367.91	402.21	0.37705	9.3577e-05	0.073534	0.0039563	31.720	0.031526	54.294	57.395	122.25	288.73	322.09	144.12	20.073	9.9825e-06	0.034032
498.48	0.86512	496.25	0.0020151	32.902	33.101	73.480	292.33	368.19	401.10	0.38127	9.3353e-05	0.073473	0.0039355	31.892	0.031356	54.361	57.460	122.35	288.90	322.43	143.97	20.075	9.9944e-06	0.034085
498.76	0.86926	495.83	0.0020168	33.005	33.205	73.686	292.46	368.46	399.98	0.38551	9.3130e-05	0.073413	0.0039148	32.064	0.031188	54.428	57.524	122.45	289.06	322.77	143.83	20.076	1.0006e-05	0.034139
499.04	0.87340	495.41	0.0020185	33.107	33.308	73.892	292.59	368.73	398.87	0.38977	9.2908e-05	0.073353	0.0038941	32.236	0.031021	54.494	57.589	122.55	289.22	323.11	143.68	20.078	1.0018e-05	0.034192
499.32	0.87754	494.99	0.0020203	33.209	33.412	74.097	292.72	369.01	397.76	0.39405	9.2687e-05	0.073293	0.0038736	32.409	0.030856	54.560	57.653	122.64	289.38	323.45	143.53	20.080	1.0030e-05	0.034245
499.60	0.88168	494.57	0.0020220	33.311	33.514	74.301	292.85	369.28	396.65	0.39835	9.2467e-05	0.073233	0.0038532	32.582	0.030692	54.625	57.717	122.74	289.54	323.80	143.39	20.082	1.0042e-05	0.034299
499.88	0.88582	494.15	0.0020237	33.412	33.617	74.504	292.97	369.56	395.55	0.40266	9.2248e-05	0.073174	0.0038328	32.755	0.030530	54.691	57.780	122.84	289.70	324.14	143.24	20.084	1.0054e-05	0.034352
500.16	0.88995	493.73	0.0020254	33.513	33.719	74.707	293.10	369.83	394.45	0.40700	9.2030e-05	0.073114	0.0038125	32.928	0.030369	54.756	57.843	122.94	289.86	324.48	143.09	20.087	1.0066e-05	0.034405
500.44	0.89409	493.31	0.0020271	33.614	33.821	74.909	293.23	370.11	393.36	0.41136	9.1813e-05	0.073055	0.0037924	33.102	0.030210	54.821	57.906	123.04	290.02	324.83	142.95	20.089	1.0078e-05	0.034458
500.72	0.89823	492.89	0.0020289	33.715	33.923	75.110	293.36	370.38	392.27	0.41574	9.1597e-05	0.072997	0.0037723	33.276	0.030052	54.886	57.969	123.13	290.18	325.17	142.80	20.092	1.0090e-05	0.034511
500.99	0.90237	492.47	0.0020306	33.815	34.024	75.310	293.48	370.66	391.18	0.42014	9.1382e-05	0.072938	0.0037523	33.450	0.029895	54.950	58.032	123.23	290.34	325.51	142.65	20.095	1.0102e-05	0.034564
501.27	0.90651	492.05	0.0020323	33.915	34.126	75.510	293.61	370.93	390.09	0.42456	9.1168e-05	0.072880	0.0037324	33.625	0.029740	55.015	58.094	123.33	290.49	325.86	142.50	20.098	1.0114e-05	0.034617
501.54	0.91065	491.64	0.0020340	34.015	34.226	75.709	293.74	371.21	389.01	0.42900	9.0955e-05	0.072822	0.0037125	33.800	0.029586	55.079	58.156	123.42	290.65	326.21	142.36	20.102	1.0126e-05	0.034670
501.81	0.91479	491.22	0.0020357	34.114	34.327	75.908	293.86	371.48	387.93	0.43347	9.0743e-05	0.072764	0.0036928	33.975	0.029433	55.142	58.218	123.52	290.81	326.55	142.21	20.105	1.0138e-05	0.034723
502.08	0.91893	490.80	0.0020375	34.213	34.427	76.106	293.99	371.76	386.85	0.43795	9.0532e-05	0.072706	0.0036732	34.151	0.029282	55.206	58.280	123.61	290.97	326.90	142.06	20.109	1.0150e-05	0.034776
502.35	0.92307	490.39	0.0020392	34.312	34.527	76.303	294.11	372.03	385.77	0.44246	9.0322e-05	0.072649	0.0036536	34.327	0.029132	55.269	58.341	123.71	291.12	327.25	141.91	20.113	1.0162e-05	0.034829
