Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
350.76	2.1921	1075.8	0.00092953	33.731	33.977	151.72	79.265	153.68	285.66	0.92500	0.00010263	0.047781	0.0026315	136.46	0.0073281	43.797	45.739	185.26	80.252	130.42	119.06	20.957	1.5133e-05	0.013846
350.92	2.1990	1074.9	0.00093035	33.753	34.000	151.79	79.294	153.92	284.90	0.93246	0.00010240	0.047718	0.0026160	137.00	0.0072993	43.800	45.741	185.24	80.297	130.75	118.97	20.954	1.5151e-05	0.013861
351.08	2.2059	1073.9	0.00093116	33.775	34.024	151.85	79.324	154.16	284.14	0.93997	0.00010217	0.047655	0.0026005	137.54	0.0072706	43.804	45.743	185.23	80.341	131.08	118.88	20.951	1.5169e-05	0.013876
351.24	2.2128	1073.0	0.00093198	33.798	34.047	151.92	79.354	154.40	283.38	0.94753	0.00010194	0.047592	0.0025851	138.08	0.0072422	43.807	45.745	185.22	80.385	131.41	118.80	20.948	1.5188e-05	0.013891
351.40	2.2197	1072.0	0.00093280	33.820	34.071	151.98	79.383	154.64	282.62	0.95512	0.00010172	0.047530	0.0025698	138.62	0.0072139	43.811	45.747	185.21	80.430	131.75	118.71	20.946	1.5206e-05	0.013906
351.55	2.2266	1071.1	0.00093362	33.843	34.094	152.04	79.413	154.88	281.87	0.96276	0.00010149	0.047467	0.0025545	139.17	0.0071857	43.814	45.748	185.20	80.474	132.09	118.63	20.943	1.5225e-05	0.013921
351.71	2.2335	1070.2	0.00093444	33.865	34.117	152.11	79.443	155.13	281.11	0.97045	0.00010127	0.047404	0.0025392	139.71	0.0071577	43.817	45.750	185.18	80.518	132.43	118.54	20.940	1.5243e-05	0.013936
351.87	2.2404	1069.2	0.00093526	33.887	34.140	152.17	79.473	155.37	280.35	0.97818	0.00010105	0.047342	0.0025240	140.26	0.0071299	43.820	45.752	185.17	80.563	132.78	118.45	20.938	1.5262e-05	0.013951
352.02	2.2473	1068.3	0.00093609	33.909	34.164	152.24	79.503	155.62	279.60	0.98595	0.00010082	0.047279	0.0025089	140.80	0.0071022	43.823	45.753	185.16	80.607	133.12	118.36	20.935	1.5281e-05	0.013966
352.18	2.2542	1067.3	0.00093692	33.932	34.187	152.30	79.534	155.87	278.84	0.99377	0.00010060	0.047217	0.0024938	141.35	0.0070746	43.827	45.755	185.15	80.652	133.47	118.28	20.933	1.5300e-05	0.013981
