Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
39.715	1.4049	906.78	0.0011028	0.55959	0.59085	16.898	16.744	68.447	331.80	0.30688	4.4248e-05	0.057407	0.00093269	128.73	0.0077682	1.4809	1.7011	44.854	16.821	56.409	141.43	7.2650	7.3543e-06	0.013940
39.736	1.4092	906.01	0.0011037	0.56081	0.59220	16.929	16.747	68.628	331.19	0.30951	4.4159e-05	0.057342	0.00092729	129.22	0.0077390	1.4805	1.7005	44.822	16.833	56.623	141.42	7.2541	7.3637e-06	0.013972
39.757	1.4136	905.24	0.0011047	0.56203	0.59354	16.961	16.750	68.810	330.59	0.31214	4.4071e-05	0.057278	0.00092190	129.70	0.0077099	1.4800	1.6999	44.789	16.845	56.838	141.42	7.2432	7.3731e-06	0.014004
39.778	1.4179	904.46	0.0011056	0.56325	0.59489	16.992	16.754	68.993	329.98	0.31479	4.3982e-05	0.057213	0.00091654	130.19	0.0076810	1.4796	1.6993	44.757	16.857	57.054	141.41	7.2324	7.3826e-06	0.014036
39.799	1.4223	903.69	0.0011066	0.56447	0.59623	17.023	16.758	69.178	329.38	0.31744	4.3894e-05	0.057148	0.00091119	130.68	0.0076522	1.4791	1.6987	44.725	16.869	57.273	141.40	7.2215	7.3920e-06	0.014069
39.820	1.4267	902.92	0.0011075	0.56569	0.59757	17.055	16.761	69.363	328.77	0.32011	4.3806e-05	0.057084	0.00090586	131.17	0.0076236	1.4786	1.6981	44.692	16.881	57.492	141.40	7.2107	7.4015e-06	0.014101
39.841	1.4310	902.15	0.0011085	0.56691	0.59892	17.086	16.765	69.550	328.17	0.32278	4.3718e-05	0.057020	0.00090055	131.66	0.0075952	1.4782	1.6975	44.660	16.893	57.714	141.39	7.1999	7.4110e-06	0.014134
39.861	1.4354	901.38	0.0011094	0.56813	0.60026	17.117	16.768	69.737	327.56	0.32546	4.3631e-05	0.056956	0.00089525	132.15	0.0075669	1.4777	1.6969	44.628	16.905	57.937	141.39	7.1891	7.4205e-06	0.014167
39.882	1.4398	900.61	0.0011104	0.56934	0.60160	17.148	16.772	69.926	326.96	0.32816	4.3543e-05	0.056892	0.00088998	132.65	0.0075388	1.4772	1.6962	44.595	16.917	58.161	141.38	7.1783	7.4301e-06	0.014199
39.903	1.4441	899.83	0.0011113	0.57056	0.60294	17.180	16.776	70.116	326.35	0.33086	4.3456e-05	0.056828	0.00088472	133.14	0.0075108	1.4767	1.6956	44.563	16.929	58.387	141.37	7.1675	7.4396e-06	0.014232
